User,Timestamp,Compound_Score,Pos_Score,Neu_Score,Neg_Score,Tweets_Ago,Tweet_Text
nytimes,Sun Sep 30 06:15:30 +0000 2018,0.0,0.0,1.0,0.0,9,"Kurt Vile's music is personal — the “I” in his songs, he says, is almost always himself — but not revealing https://t.co/MfHpIvkOuQ"
nytimes,Sun Sep 30 05:59:02 +0000 2018,-0.4939,0.0,0.819,0.181,10,"""As my summer of pop-ups dragged on, I began to dread my evenings. What began as a kicky story idea became a masoch… https://t.co/87M6VIqdgQ"
nytimes,Sun Sep 30 05:42:23 +0000 2018,-0.3612,0.0,0.762,0.238,11,Are we born to be physically lazy? Probably. https://t.co/H22vGWszgP
nytimes,Sun Sep 30 05:25:47 +0000 2018,0.4939,0.264,0.64,0.096,12,"In a real estate market tinged with uncertainty, renting feels like a safer bet to a number of people who could wel… https://t.co/Tn26FyuilQ"
nytimes,Sun Sep 30 05:08:42 +0000 2018,0.0,0.0,1.0,0.0,13,"10 of the most-asked wedding-etiquette questions, answered https://t.co/ptS2HwMJ4R"
nytimes,Sun Sep 30 04:51:22 +0000 2018,-0.6486,0.0,0.83,0.17,14,Toxic chemicals are lingering in the blubber of killer whales — and they may end up wiping out half the world’s pop… https://t.co/sFUb77o0Hb
nytimes,Sun Sep 30 04:33:54 +0000 2018,-0.0516,0.0,0.948,0.052,15,"RT @NYTHealth: The E.P.A. on Tuesday put the head of its Office of Children's Health Protection on administrative leave, an unusual move af…"
nytimes,Sun Sep 30 04:17:52 +0000 2018,0.0,0.0,1.0,0.0,16,"The wild, ragged days of Governors Island are over, and development is coming https://t.co/5RYCRYzODg"
nytimes,Sun Sep 30 04:00:19 +0000 2018,0.0,0.0,1.0,0.0,17,"""Mind-blowing"" 3-D maps of ancient Maya structures revealed beneath the canopy of the Guatemalan jungle by laser te… https://t.co/OyasGWqwJF"
nytimes,Sun Sep 30 03:41:12 +0000 2018,0.296,0.104,0.896,0.0,18,Robin Williams was an avid collector of art and memorabilia. A portion of his collection is coming up for sale. https://t.co/WC6pUczBla
nytimes,Sun Sep 30 03:23:16 +0000 2018,-0.2732,0.149,0.597,0.254,19,"On Baseball: For David Wright, the Mets’ No. 5, a Sweet End to a Painful Journey https://t.co/w378Zv2XdY"
nytimes,Sun Sep 30 03:17:15 +0000 2018,0.0,0.0,1.0,0.0,20,"""When you are a new mother, there are two things you will be asked about constantly, your baby and your boobs — spe… https://t.co/jrygJNih1p"
nytimes,Sun Sep 30 08:17:26 +0000 2018,-0.296,0.0,0.761,0.239,21,No expensive equipment or fancy ingredients necessary https://t.co/R6IM2ySjhY
nytimes,Sun Sep 30 08:00:33 +0000 2018,0.6597,0.221,0.779,0.0,22,36 Hours in Montreal: This cosmopolitan city gives you the chance to tour streets filled with vibrant street art an… https://t.co/alNBe3RN7B
nytimes,Sun Sep 30 07:44:25 +0000 2018,0.128,0.2,0.8,0.0,23,This artist's work challenges the idea that ceramics are necessarily delicate https://t.co/BEbo9fDV7o
nytimes,Sun Sep 30 07:26:56 +0000 2018,0.4404,0.153,0.847,0.0,24,"""As Americans cram into ever-tighter urban living arrangements, a question has emerged: Isn’t there some better way… https://t.co/cr6l1bfjAp"
nytimes,Sun Sep 30 07:09:29 +0000 2018,0.0,0.0,1.0,0.0,25,Colleges kept beer out of football stadiums for years. Now some of them are working to sell booze to fans so they d… https://t.co/vaFslNZ1r3
nytimes,Sun Sep 30 06:53:20 +0000 2018,0.4215,0.149,0.851,0.0,26,The NFL is trying to make football safer. So why are its players wearing less padding? https://t.co/OLO9K5f7cl
nytimes,Sun Sep 30 06:37:09 +0000 2018,-0.5216,0.0,0.598,0.402,27,You were never second best https://t.co/ATplcP59kS
nytimes,Sun Sep 30 06:19:44 +0000 2018,0.0,0.0,1.0,0.0,28,letters: The Feminists and the Frat House https://t.co/4kORCydyIS
nytimes,Sun Sep 30 06:15:30 +0000 2018,0.0,0.0,1.0,0.0,29,"Kurt Vile's music is personal — the “I” in his songs, he says, is almost always himself — but not revealing https://t.co/MfHpIvkOuQ"
nytimes,Sun Sep 30 05:59:02 +0000 2018,-0.4939,0.0,0.819,0.181,30,"""As my summer of pop-ups dragged on, I began to dread my evenings. What began as a kicky story idea became a masoch… https://t.co/87M6VIqdgQ"
nytimes,Sun Sep 30 05:42:23 +0000 2018,-0.3612,0.0,0.762,0.238,31,Are we born to be physically lazy? Probably. https://t.co/H22vGWszgP
nytimes,Sun Sep 30 05:25:47 +0000 2018,0.4939,0.264,0.64,0.096,32,"In a real estate market tinged with uncertainty, renting feels like a safer bet to a number of people who could wel… https://t.co/Tn26FyuilQ"
nytimes,Sun Sep 30 05:08:42 +0000 2018,0.0,0.0,1.0,0.0,33,"10 of the most-asked wedding-etiquette questions, answered https://t.co/ptS2HwMJ4R"
nytimes,Sun Sep 30 04:51:22 +0000 2018,-0.6486,0.0,0.83,0.17,34,Toxic chemicals are lingering in the blubber of killer whales — and they may end up wiping out half the world’s pop… https://t.co/sFUb77o0Hb
nytimes,Sun Sep 30 04:33:54 +0000 2018,-0.0516,0.0,0.948,0.052,35,"RT @NYTHealth: The E.P.A. on Tuesday put the head of its Office of Children's Health Protection on administrative leave, an unusual move af…"
nytimes,Sun Sep 30 04:17:52 +0000 2018,0.0,0.0,1.0,0.0,36,"The wild, ragged days of Governors Island are over, and development is coming https://t.co/5RYCRYzODg"
nytimes,Sun Sep 30 04:00:19 +0000 2018,0.0,0.0,1.0,0.0,37,"""Mind-blowing"" 3-D maps of ancient Maya structures revealed beneath the canopy of the Guatemalan jungle by laser te… https://t.co/OyasGWqwJF"
nytimes,Sun Sep 30 03:41:12 +0000 2018,0.296,0.104,0.896,0.0,38,Robin Williams was an avid collector of art and memorabilia. A portion of his collection is coming up for sale. https://t.co/WC6pUczBla
nytimes,Sun Sep 30 03:23:16 +0000 2018,-0.2732,0.149,0.597,0.254,39,"On Baseball: For David Wright, the Mets’ No. 5, a Sweet End to a Painful Journey https://t.co/w378Zv2XdY"
nytimes,Sun Sep 30 03:17:15 +0000 2018,0.0,0.0,1.0,0.0,40,"""When you are a new mother, there are two things you will be asked about constantly, your baby and your boobs — spe… https://t.co/jrygJNih1p"
nytimes,Sun Sep 30 02:59:40 +0000 2018,-0.296,0.0,0.885,0.115,41,"Review: ""Black '47"" is a film about revenge, but studded with harrowing historical details about the Irish famine. https://t.co/rQB3NR1nQS"
nytimes,Sun Sep 30 02:42:38 +0000 2018,0.4168,0.165,0.835,0.0,42,Iranian Official Says Oil Deal With Europeans Is Close Despite Threat of U.S. Sanctions https://t.co/ufK1Eqo9vS
nytimes,Sun Sep 30 02:26:32 +0000 2018,-0.7964,0.0,0.728,0.272,43,"RT @nytpolitics: With his fury and righteous indignation, Judge Kavanaugh becomes an avatar for Americans who saw Trump's election as vindi…"
nytimes,Sun Sep 30 02:08:44 +0000 2018,0.4019,0.144,0.856,0.0,44,"Whether you’re after a night in with your special someone or your sweatpants, this is your pasta https://t.co/ObQaJspGsr"
nytimes,Sun Sep 30 01:52:41 +0000 2018,0.765,0.338,0.577,0.085,45,Having all the right cholesterol numbers and staying active is no guarantee your heart is in great shape https://t.co/w4a83p177s
nytimes,Sun Sep 30 01:35:03 +0000 2018,0.6486,0.218,0.782,0.0,46,RT @nytimesmusic: Pill testing has also become more common over the past few years at festivals in the United States https://t.co/iMINACZEKm
nytimes,Sun Sep 30 01:25:08 +0000 2018,-0.4767,0.149,0.512,0.34,47,"Panic in Central Park: Noise at Global Citizen Festival Was Fallen Barrier, Not Gunshots https://t.co/RWqLi2fLMC"
nytimes,Sun Sep 30 01:19:38 +0000 2018,0.7579,0.254,0.746,0.0,48,"""I feel like it was a message being sent: 'Don’t be like Tara or you will end up like Tara,'"" one woman said of the… https://t.co/X6ADa3Jsjq"
nytimes,Sun Sep 30 01:03:22 +0000 2018,0.4215,0.257,0.743,0.0,49,"U.S. Weighed Penalizing El Salvador Over Support for China, Then Backed Off https://t.co/TkBOYa8uPO"
nytimes,Sun Sep 30 01:02:39 +0000 2018,0.3919,0.135,0.865,0.0,50,"Christine Blasey Ford's composed, but wrenching, testimony was ""a stark reminder of the gender dynamics, and mental… https://t.co/JcSJ1sduYP"
nytimes,Sun Sep 30 00:45:18 +0000 2018,0.3818,0.14,0.86,0.0,51,Here are 3 things an FBI investigation into Christine Blasey Ford's allegations against Kavanaugh could clear up. https://t.co/kzlrRZksSG
nytimes,Sun Sep 30 00:26:54 +0000 2018,0.5267,0.236,0.764,0.0,52,"Japan’s Mothers Go Back to Work, but Find the Opportunities Lacking https://t.co/N6tX0JO4vJ"
nytimes,Sun Sep 30 00:23:20 +0000 2018,-0.3818,0.0,0.794,0.206,53,"On Crowded London Streets, Councils Fight a Flood of Phone Boxes https://t.co/NYg9Yxk2Vz"
nytimes,Sun Sep 30 00:21:31 +0000 2018,0.25,0.111,0.889,0.0,54,"In the Connecticut wilderness, a Portuguese hotel designer has created an unexpected respite that retains the magic… https://t.co/7O77L21MyG"
nytimes,Sun Sep 30 00:05:00 +0000 2018,-0.1027,0.0,0.909,0.091,55,Warren Says She Will Take ‘A Hard Look’ at Running for President in 2020 https://t.co/L34wqV5e2M
nytimes,Sat Sep 29 23:54:36 +0000 2018,-0.1027,0.0,0.935,0.065,56,Senator Elizabeth Warren says she would “take a hard look” at running for president in 2020 and called on the natio… https://t.co/OTvefIubRm
nytimes,Sat Sep 29 23:40:06 +0000 2018,0.5106,0.268,0.732,0.0,57,Roast a chicken and you know you have a comfortable meal https://t.co/fCEZkKuow9
nytimes,Sat Sep 29 23:22:24 +0000 2018,0.0,0.0,1.0,0.0,58,"Yankees 8, Red Sox 5: Yankees Send One Over the Fence and Into the Record Book https://t.co/Nw6IAy9L6h"
nytimes,Sat Sep 29 23:15:07 +0000 2018,-0.743,0.0,0.741,0.259,59,"With all of its emotion and anger, the fight over Brett Kavanaugh’s nomination shows the power — and limitations —… https://t.co/noh4jNNSNi"
nytimes,Sat Sep 29 23:11:23 +0000 2018,0.6369,0.512,0.488,0.0,60,Why I Love Reality Television https://t.co/AGqWcEkMpq
nytimes,Sat Sep 29 23:00:05 +0000 2018,0.0,0.0,1.0,0.0,61,"The ancient roads, pyramids and houses revealed by laser mapping are forcing researchers to reevaluate what they th… https://t.co/baWBR8vmel"
nytimes,Sat Sep 29 22:59:43 +0000 2018,0.0,0.0,1.0,0.0,62,"In KFC’s China Ads, Nuggets Are Served With Patriotism https://t.co/6NkG3Ummnl"
nytimes,Sat Sep 29 22:52:39 +0000 2018,-0.8225,0.0,0.677,0.323,63,RT @nytopinion: The battle between the competing moralisms behind the Kavanaugh hearings risks becoming an all-out war between the sexes —…
nytimes,Sat Sep 29 22:40:08 +0000 2018,0.8625,0.381,0.548,0.071,64,"RT @nytimesworld: “Without any trust in the United States, there will be no confidence in our national security, and under such circumstanc…"
nytimes,Sat Sep 29 22:26:18 +0000 2018,0.6369,0.198,0.802,0.0,65,"The single best use of boneless, skinless chicken breasts? Make chicken francese, an Italian-American staple with l… https://t.co/RlGsumk7mI"
nytimes,Sat Sep 29 22:10:07 +0000 2018,0.0,0.0,1.0,0.0,66,"As others fled amid a 7.5 magnitude earthquake, the last act of an air traffic controller in Palu, Indonesia was to… https://t.co/krLnJkGH9P"
nytimes,Sat Sep 29 21:58:37 +0000 2018,0.1027,0.078,0.862,0.06,67,Breaking News: Elon Musk will step down as Tesla's chairman for 3 years and pay a $20 million fine in an S.E.C. set… https://t.co/BqwBhxl4xT
nytimes,Sat Sep 29 21:44:42 +0000 2018,0.0,0.0,1.0,0.0,68,RT @NYTScience: Their dad went to the moon and back. He wanted to know if they mowed the lawn. https://t.co/CFi9Hyye3a
nytimes,Sat Sep 29 21:30:12 +0000 2018,0.0,0.0,1.0,0.0,69,"Train stations, some remade and others crumbling, reflect the trajectories of their towns and cities. See what we f… https://t.co/icEIVfkdLi"
nytimes,Sat Sep 29 21:15:06 +0000 2018,-0.2732,0.0,0.89,0.11,70,"In Opinion

Op-Ed contributor Rebecca Traister writes, ""This political moment has provoked a period in which more a… https://t.co/2bLeiEnY5c"
nytimes,Sat Sep 29 21:00:09 +0000 2018,0.0,0.0,1.0,0.0,71,The clock has begun ticking on the one-week FBI investigation into sexual misconduct allegations made against Brett… https://t.co/2iTIWCs99o
nytimes,Sat Sep 29 20:45:01 +0000 2018,0.0,0.0,1.0,0.0,72,A 2016 law in France penalized paying for sex instead of selling it. But some prostitutes say that law puts them in… https://t.co/Cr8QXhubCD
nytimes,Sat Sep 29 20:31:08 +0000 2018,-0.6159,0.0,0.799,0.201,73,"After 45 years, more than 1,000 fights and some of the most lucrative and controversial matches of all time, HBO is… https://t.co/4mMsRAGgP2"
nytimes,Sat Sep 29 20:15:06 +0000 2018,-0.3612,0.0,0.889,0.111,74,"""Rarely has the reputation of a leader fallen so far, so fast."" Aung San Suu Kyi: Nobel laureate, democracy icon an… https://t.co/mZsqBBfYGG"
nytimes,Sat Sep 29 20:02:02 +0000 2018,0.128,0.23,0.595,0.175,75,Golf Digest and college students helped free a man wrongly convicted of murder. Here's the week in good news. https://t.co/yzDgXavDaQ
nytimes,Sat Sep 29 20:00:03 +0000 2018,0.0,0.0,1.0,0.0,76,"A Sloan Kettering executive will give up his $1.4 million stake in a biotech start-up, as the hospital re-examines… https://t.co/0yV9ZY68y7"
nytimes,Sat Sep 29 19:45:07 +0000 2018,-0.1027,0.0,0.928,0.072,77,Text messages that were supposed to warn Indonesians of a possible tsunami were foiled when cellphone towers were d… https://t.co/A3nTUxRGuF
nytimes,Sat Sep 29 19:30:05 +0000 2018,0.8271,0.367,0.633,0.0,78,"He was always smiling, always laughing and running, like the average 4-year-old,” a neighbor said. “That’s why this… https://t.co/cZNILgbREW"
nytimes,Sat Sep 29 19:17:11 +0000 2018,0.0,0.0,1.0,0.0,79,"In Opinion
Op-Ed contributor Sarah Hepola writes, ""I cannot know whether Judge Kavanaugh experienced a blackout. Bu… https://t.co/WYAFRRh0Mq"
nytimes,Sat Sep 29 19:00:14 +0000 2018,0.0,0.0,1.0,0.0,80,"Did you stay up to date this week? Find out with this week's news quiz.
https://t.co/RrFhnBzf7H"
nytimes,Sat Sep 29 18:55:04 +0000 2018,0.0,0.0,1.0,0.0,81,"The booming housing market is slowing down. Years of breakneck price increases have outpaced wages, and buyers have… https://t.co/L4av1FXzA9"
nytimes,Sat Sep 29 18:40:01 +0000 2018,-0.4215,0.0,0.859,0.141,82,"With their indignant eruptions in the Senate, Brett Kavanaugh and Lindsey Graham took a page from President Trump's… https://t.co/Y6GaKJHoMP"
nytimes,Sat Sep 29 18:25:05 +0000 2018,0.6908,0.245,0.705,0.05,83,RT @nytimesbusiness: The White House Council of Economic Advisers calculates that increasingly generous paid leave benefits mean that the a…
nytimes,Sat Sep 29 18:10:05 +0000 2018,0.0,0.0,1.0,0.0,84,"Organizers have announced a date for the 2019 Women's March, which will be held in Washington with sister demonstra… https://t.co/6b1sZxT5RE"
nytimes,Sat Sep 29 17:55:03 +0000 2018,0.2617,0.141,0.767,0.091,85,The invisible recession: A major economic event in 2016 escaped much public notice. But its impact was huge. https://t.co/HkKRiSBiOw
nytimes,Sat Sep 29 17:43:26 +0000 2018,0.3612,0.116,0.884,0.0,86,"Our 52 Places Traveler visits the Italian Dolomites and finds mountains like a ""crowd of pious giants frozen in sto… https://t.co/w9KvaH0hgw"
nytimes,Sat Sep 29 17:25:56 +0000 2018,0.0,0.0,1.0,0.0,87,Sign up to get the Race/Related newsletter by email https://t.co/j1V640Odl3
nytimes,Sat Sep 29 17:25:09 +0000 2018,0.0,0.0,1.0,0.0,88,"""Black women’s feminist contributions are very often erased,"" the novelist Tayari Jones observed. But their influen… https://t.co/CG1Gty3FJw"
nytimes,Sat Sep 29 17:11:05 +0000 2018,0.0,0.0,1.0,0.0,89,"At this very moment, The Upshot and Siena College pollsters are making phone calls across America. You call follow… https://t.co/FEh7w3EIsH"
nytimes,Sat Sep 29 16:55:01 +0000 2018,0.3919,0.135,0.865,0.0,90,"Christine Blasey Ford's composed, but wrenching, testimony was ""a stark reminder of the gender dynamics, and mental… https://t.co/QRAo9fYkb6"
nytimes,Sat Sep 29 16:40:07 +0000 2018,-0.296,0.0,0.901,0.099,91,A sleepless night and pressure from all sides: Inside the 24 hours that led Senator Jeff Flake to call to investiga… https://t.co/cnfYEQkQcE
nytimes,Sat Sep 29 16:20:03 +0000 2018,-0.2612,0.08,0.765,0.155,92,"RT @nytopinion: I never felt compelled to share my story before, because it is so common, because so many women have been through worse. Bu…"
nytimes,Sat Sep 29 16:05:08 +0000 2018,0.0,0.0,1.0,0.0,93,"Marty Balin, the founder, lead singer and songwriter for Jefferson Airplane and key member of Jefferson Starship, d… https://t.co/Soyr6U4eID"
nytimes,Sat Sep 29 15:55:06 +0000 2018,-0.5267,0.0,0.805,0.195,94,"Brett Kavanaugh’s testimony raised questions about his neutrality and temperament, threatening the already fragile… https://t.co/pyz4RGBCmF"
nytimes,Sat Sep 29 15:40:05 +0000 2018,0.7579,0.254,0.746,0.0,95,"""I feel like it was a message being sent: 'Don’t be like Tara or you will end up like Tara,'"" one woman said of the… https://t.co/ZO6fAkjXHT"
nytimes,Sat Sep 29 15:25:05 +0000 2018,-0.296,0.0,0.885,0.115,96,The parents of this 6-year-old boy believed his speech difficulties were due to developmental delays. Then a dentis… https://t.co/ag4Kk6ekJ5
nytimes,Sat Sep 29 15:12:04 +0000 2018,0.34,0.124,0.876,0.0,97,"In a unanimous vote, Canadian lawmakers move to strip Daw Aung San Suu Kyi of her honorary citizenship https://t.co/KBI7JlUI2h"
nytimes,Sat Sep 29 14:55:06 +0000 2018,-0.5719,0.0,0.802,0.198,98,"Christine Blasey Ford’s searing testimony before the Senate Judiciary Committee, and Brett Kavanaugh’s furious resp… https://t.co/UjbN3YWdSi"
nytimes,Sat Sep 29 14:41:54 +0000 2018,-0.9042,0.0,0.663,0.337,99,"RT @NYTScience: “If you are too upset, you are crazy. If you are not upset enough, people don’t believe you were raped. So you have to be j…"
nytimes,Sat Sep 29 14:25:05 +0000 2018,0.5859,0.22,0.78,0.0,100,"""They played football, they joined a fraternity, they drank and partied, and it's just part of Americana: That's ho… https://t.co/EG27RVgRnK"
